date,sentence,sentiment
20/12/2022 08:02:38,alhamdulillah tingkat puas publik perlahan tingkat masyarakat makin percaya kerja polisi republik indonesia terus tingkat kerja pak polisi,positif
20/12/2022 08:03:48,apel kasatwil langkah awal tepat mulai baik kerja performa polisi republik indonesia makin prestasi,positif
20/12/2022 08:04:33,anggota ombudsman ri johanes widijantoro sampai bagai kasus libat anggota polisi timbul turun tingkat percaya masyarakat kerja polisi republik indonesia,negatif
20/12/2022 08:06:54,demo anarkis ganggu penting umum rusak fasilitas umum bukankah demo bagi sampai dapat jamin undang trs tangkap bila anarki apalg rusak aparat kalah tekann,negatif
20/12/2022 08:08:03,apa engkau laku moga baik pak polisi republik indonesia kerja maksimal,positif
20/12/2022 08:08:08,bapak bapak lihat oknum tentara republik indonesia polisi republik indonesia jaga utuh nkri lantas lanjut jawab kerja makna bhineka tunggal ika,positif
20/12/2022 08:08:48,anev kerja road safety partnership action satlantas polrestabes bandung serta pilar sangkut tim evaluasi korlantas polisi republik indonesia pimpin akbp petrus aldo siahaan langsung aula polrestabes bandung,positif
20/12/2022 08:10:02,angin segar polisi republik indonesia masyarakat makin percaya kerja polisi republik indonesia jauh,positif
20/12/2022 08:10:30,alhamdulillah masyarakat makin percaya kerja polisi republik indonesia terus semangatt pakk,positif
20/12/2022 08:10:38,dukung selalu polisi republik indonesia kerja maksimal tangkap laku terorisme,positif
20/12/2022 08:10:44,aksi terorisme menggangu aman nyaman masyarakat perlu berantas maju polisi republik indonesia polisi republik indonesia kerja maksimal,positif
20/12/2022 08:11:00,ahsiap dah paling maksimal polisi republik indonesia polisi republik indonesia kerja maksimal,positif
20/12/2022 08:11:59,aksi ojol surabaya dukung polisi republik indonesia baik kerja komunitas ojol surabaya dukung kerja polisi republik indonesia baik citra gelora tagar driveronlinebutuhpolisi ojolsurabayamitrapolri,positif
20/12/2022 08:13:02,akhir kabar baik polisi republik indonesia terus jaga aman damai negara polisi republik indonesia kerja maksimal rakyat,positif
20/12/2022 08:14:27,akhir akhir emang kerja polisi republik indonesia bagus jadi wajar masyarakat makin percaya polisi republik indonesia hadiruntukmelayani setia negeri,positif
20/12/2022 08:14:29,makin bangga terus usut gin kasus polisi republik indonesia kerja maksimal banget sumpah,positif
20/12/2022 08:15:50,alhamdulillaah polisi republik indonesia bengkayang oleh harga komnas lindung anak polisi republik indonesia peduli stunting buat makin tingkat kerja masyarakat kab bengkayang,positif
20/12/2022 08:16:23,alhamdulillah polisi republik indonesia selalu hadiruntukmelayani setia negeri kerja selalu masyarakat lah survei percaya publik tingkat angka persen bulan akhir terus layan ayom masyarakat pak polisi polisi indonesia,positif
20/12/2022 08:17:36,adrianus nilai sigit kes rasa soal mesti tuntas penting pasti kerja polisi republik indonesia tetap jalan biasa,negatif
20/12/2022 08:18:53,salut banget karna polisi republik indonesia kerja maksimal aman teroris jadi makin percaya deh sama polisi republik indonesia,positif
20/12/2022 08:19:40,bangga banget sama kerja polisi republik indonesia makin solid jaga nkri,positif
20/12/2022 08:20:08,aksi polisi republik indonesia kerja maksimal tuntas kasus terorisme indonesia,positif
20/12/2022 08:20:17,alhamdulillah polisi republik indonesia kerja maksimal moga selalu konsisten,positif
20/12/2022 08:21:06,negara kerja polisi baik buruk dunia polisi republik indonesia urut berapa,negatif
20/12/2022 08:22:41,teroris tangkap polisi republik indonesia yakin bagi aksi ledak bom jadi anyar bandung teroris tangkap wilayah jawa barat jawa tengah sumatera utara polisi republik indonesia kerja maksimal,positif
20/12/2022 08:22:49,baik polisi republik indonesia terus konsisten kerja beri jauh semangat masyarakat makin percaya,positif
20/12/2022 08:27:27,dasar tsbt aji indonesia lebih pers desak desak perintah khusus polisi republik indonesia henti cara kotor susup anggota intelijen institusi media ganggu kerja pers timbul ketidakpercayaan publik,negatif
20/12/2022 08:29:34,mantap solid polisi republik indonesia kerja maksimal sama tentara republik indonesia makin tunjuk kerja bagus negara cinta,positif
20/12/2022 08:32:13,maju terus polisi republik indonesia usut kasus jahat moga kasus jahat mantabs polisi republik indonesia kerja maksimal,positif
20/12/2022 08:32:45,tahun korps brimob tetap jaga konsistensi integritas lebih baik penting bangsa negara apresiasi kerja positif tunjuk brimob polisi republik indonesia khusus jaga aman tertib masyarakat,positif
20/12/2022 08:34:24,kerja kemenkumham polisi republik indonesia iris banyak sinergi jadi kunci hasil layan masyarakat tutur kemenkumham gorontalo heni susila wardoyo,positif
20/12/2022 08:35:52,bangun integritas bodoh buat gelar daulat jadi polisi baik fakta rakyat kerja kalian fakta polisi republik indonesia daulat jadi polisi baik dunia peringkat nasional,negatif
20/12/2022 08:36:00,kapolri segera menindaklanjuti komitmen baik kerja polisi republik indonesia laku evaluasi total guna kuat tugas tugas polisi,positif
20/12/2022 08:36:20,banyak kasus ungkap akhir akhir polisi republik indonesia kerja maksimal banget,positif
20/12/2022 08:37:17,mantan kapolri kumpul nyata prihatin polisi republik indonesia kesan rusa nilai internal polisi republik indonesia baru jadi masa baik luhur film satu kel baik tiba rasuk setan neraka mampir kermh pak sinting siapa benar,negatif
20/12/2022 08:37:30,polisi dpr badut bukan baik kerja malah buat kuhp anti kritik,negatif
20/12/2022 08:37:37,kanwil kemenkumham sumsel sekjen kemenkumham komjen pol andap kerja kemenkumham polisi republik indonesia iris banyak sinergi jadi kunci hasil layan masyarakat harun sulianto kumhamsumsel harunsulianto lapasmartapura,positif
20/12/2022 08:38:18,polisi sayap istana kemarin polisi republik indonesia sdg buat rancang undang undang hukum bg hina polisi republik indonesia kali sayap istana minta lapor masyarakat kait buruk kerja polisi republik indonesia rakyat tanya balik semua,negatif
20/12/2022 08:38:53,,negatif
20/12/2022 08:40:33,polripresisi sosialisasi warga ttg barcode aplikasi layan padu warga ttg kerja anggota polisi republik indonesia langgar,positif
20/12/2022 08:41:20,transformasipolripresisi polisi republik indonesia gelar apel kasatwill evaluasi kerja tahun memang cocok sandang nama jaga satu satu republik indonesia,positif
20/12/2022 08:45:11,transformasipolripresisi kapolri jenderal polisi drs listyo sigit prabowo serah harga kapolri upa pin emas piagam harga kerja personel dukung tugas tugas polisi jaga satu satu negeri,positif
20/12/2022 08:46:34,tugas makin berat ndan era banyak dahulu ilmu tinggal adab padahal adab lebih utama ilmu moga kerja semua dapat ridho maha kuasa dunia isi,positif
20/12/2022 08:46:53,beritajatim puas kerja polisi puluh korban tragedi kanjuruhan geruduk mabes polisi republik indonesia irjennicoafinta tragedikanjuruhan,negatif
20/12/2022 08:47:13,baik citra polisi republik indonesia masyarakat minta ikut kontrol kerja polisi colomadu karanganyar,positif
20/12/2022 08:47:17,unit binmas polsek karangdadap laksana responden kuisioner percaya masyarakat kerja polisi republik indonesia polripresisi polriuntukmasyarakat,positif
20/12/2022 08:47:20,polisi indonesia viral ada bangun rumah tinggal makin tingkat kerja anggota polisi republik indonesia,positif
20/12/2022 08:47:29,rangkai ngunduh mantu jokowi aman lancar irjen luthfi bangga kerja personil polisi republik indonesia lapang sukses jamin aman lancar ngunduh mantu jokowi irjen lutfi apresiasi cara kerja anggota sebut laku set,positif
20/12/2022 08:47:36,kaya gin event event promo buat negara luar investasi jadi sia bahaya kerja instansi jadi sia,negatif
20/12/2022 08:47:48,bongkar semua busuk oknum sembunyi seragam coklat bantu polisi republik indonesia reformasi sistem kerja jalan hukum putus adil,positif
20/12/2022 08:47:49,bahas kerja polisi republik indonesia nder waktu sempet ngegosip soal pak sigit,positif
20/12/2022 08:47:51,oknum anggota polisi republik indonesia libat aneka langgar hukum justru lebih baik bila saling buka kartu jadi ajar anggota polisi republik indonesia lain laku buat rupa harap baik kerja polisi republik indonesia datang,positif
20/12/2022 08:47:54,coba dong sekal bawa kasus receh begini transparan publik wajib gimana kerja presisi kalian kaya usut kasus kebaya merah cepet,negatif
20/12/2022 08:47:54,mahasiswa universitas amikom yogyakarta sedang kerja tugas statistik kena puas masyarakat kerja institusi polisi republik indonesia harap informasi teman teman semua isi kuesioner link,negatif
20/12/2022 08:48:02,mbak statement justru bongkar buruk kerja anies ingat pusat perintah polisi republik indonesia tentara republik indonesia bantu jakarta diangap garcep,negatif
20/12/2022 08:48:08,lsm penjara pantau kerja aparatur negara atas,positif
20/12/2022 08:48:09,ade armanto biar polisi arti ubah kerja polisi lama,negatif
20/12/2022 08:48:12,anjing bloon malu kemarin wan bahlul jelas nyerah lalu seluruh tangan handle pusat sampai perintah pusat terjun tentara republik indonesia polisi republik indonesia segala kok klaim kerja wan bahlul sukses ngembat dana covid benar,negatif
20/12/2022 08:48:18,nyata presiden mnurut mnyentuh akar soal semua peristiwa jadi mmperburuk kerja polisi republik indonesia sperti narasi hedonis piye,negatif
20/12/2022 08:48:22,parah banget dong pak polisi bukan polisi online kerja mana,negatif
20/12/2022 08:48:24,tunggu berita berita datang datang jumlah ex kapolri kemabes rangka beri dukung semangat kapolri hasil jadi booster thd kerja polisi republik indonesia tangkap,positif
20/12/2022 08:48:29,polisi mau baik kerja gamlang terang benderang kerja polisi republik indonesia sebut sambo malu polisi jalan baik sambo jga jaga kepolisiannn,negatif
20/12/2022 08:48:30,kerja presisi polisi republik indonesia ungkap dunia perbokepan bantu tangkap harun mas,positif
20/12/2022 08:48:32,kerja sama citra polisi republik indonesia rusak banget dong hilang budaya suap sama pungut liar buat daftar jadi anggota mau sampe kapan kalian kuat masyarakat makin lama makin hilang percaya,negatif
20/12/2022 08:48:39,votenya kak kerja polisi republik indonesia,positif
20/12/2022 08:48:39,luar biasa kerja bapak ibu butuh waktu lama tangkap laku jahat sayang kategori jahat biasa cepat team buzer mampu lacak ada laku,positif
20/12/2022 08:48:43,sech gk terlalu bagus banget indeks prestasi ikut kerja atas tuju kata peribahasa semut seberang laut lihat jelas balok pelupuk mata lihat jelas polisi republik indonesia is my true darling,negatif
20/12/2022 08:48:44,jadi berita kerja polisi rangkul tenaga kerja beri ilmu masy hasil terimakasih berita pak,positif
20/12/2022 08:48:47,sepatu sikap tegas beri adil masyarakat bgtu kerja polisi republik indonesia dapat maksimal,positif
20/12/2022 08:48:50,ragu kerja polisi republik indonesia kerja nyata moga instansi polisi republik indonesia depan makin percaya masyarakat,positif
20/12/2022 08:48:53,tegas jalan kerja lama tunjuk kasus sedang usut,positif
20/12/2022 08:48:53,sikap tegas kapolri bukti kerja laku beri sanksi sangka teddy minahasa libat kasus narkoba moga polisi republik indonesia trs jaga komitmen tugas,positif
20/12/2022 08:49:04,dana sesuai masyarakat kerja polisi republik indonesia masyarkat lebih percaya polisi republik indonesia atas tegas cepat,positif
20/12/2022 08:49:05,tetap komitmen laku konsistensi kerja polisi republik indonesia pak pecah belah institusi polisi republik indonesia,positif
20/12/2022 08:49:05,tegas bijaksana upaya tingkat kerja institusi polisi republik indonesia jalan tugas,positif
20/12/2022 08:49:06,asal orang maju panggung politik dukung langsung dajjal semua kompetitif sehat isi polarisasi ras politik identitas fitnah hoax kerja dajjal poko ambil semua,negatif
20/12/2022 08:49:10,moga kerja aparat makin baik masyarakat mnjadi lebih aman ancam jahat kriminal,positif
20/12/2022 08:49:13,terus laku kerja tegas profesional pandang bulu tetap tahan pegang terus komitmen laku,positif
20/12/2022 08:49:15,angin segar kerja sangat baik akhir buah ditahanya teddy minahasa polisi republik indonesia,positif
20/12/2022 08:49:18,terus beri kerja baik tetap pegang teguh komitmen publik terus percaya kapolri,positif
20/12/2022 08:49:18,sangat geram lihat ferdy sambo banyak drama yakin kerja kapolri maksimal beri hukum sesuai buat ferdy sambo,positif
20/12/2022 08:49:29,top banget emang kerja kapolri kawal polisi republik indonesia bersih bersih polisi republik indonesia,positif
20/12/2022 08:49:31,sepakat dapat ungkap pak sugeng teguh lihat sendiri kerja laku polisi republik indonesia sangat menjungjung komitmen profesionalitas,positif
20/12/2022 08:49:32,gaperlu ragu emang kerja kapolri banyak langkah tegas tepat bersih institusi polisi republik indonesia salut,positif
20/12/2022 08:49:34,wah terus laku kerja bagus pak tahan teddy minahasa bukti komitmen polisi republik indonesia members oknum nakal,positif
20/12/2022 08:49:45,dukung kerja polisi republik indonesia,positif
20/12/2022 08:49:45,ragu polisi republik indonesia selalu lindung masyarakat selalu dekat masyarakat moga depan kerja polisi republik indonesia terus tingkat,positif
20/12/2022 08:49:45,polisi republik indonesia kerja keras public banyak sorot kerja polisi republik indonesia tentu prnilsian public jaeab kerja keras,positif
