created_at,new_date,id,id_str,username,tweet,quote_count,reply_count,retweet_count,favorite_count,geo,lang,user_id_str,conversation_id,conversation_id_str,media_url_https,media_type
Sun Dec 18 09:25:43 +0000 2022,18/12/2022 09:25:43,1604407552120623000,1604407552120623104,AlexMohamad5,Kasat Lantas mengikuti anev kinerja di Dit Lantas.\n\n#polrestabandarlampung\n#satlantaspolrestabalam\n@polisi_indonesia\n@polisiindonesia\n@polantasindonesia\n@divisihumaspolri\n@ntmc_polri\n@berita_polisi_terkini\n@beritapolantas_terkini\n@humas_poldalampung\n@infolampung_\n@lpgditlantas https://t.co/B9VMtyZztp,0,0,0,1,,in,1524221353460584449,1604407552120623000,1604407552120623104,https://pbs.twimg.com/media/FkQAKcqagAAPEBF.jpg,photo
Sun Dec 18 09:25:43 +0000 2022,18/12/2022 09:25:43,1604407552573599700,1604407552573599744,slhinya,Kami terus mendukungmu Polri dalam memberantas kejahatan dinegeri ini\nPolri Kinerja Maksimal,0,0,0,0,,in,2501730655,1604407552573599700,1604407552573599744,https://pbs.twimg.com/media/FkQAKa_aYAAtvyz.jpg,photo
Sun Dec 18 09:27:27 +0000 2022,18/12/2022 09:27:27,1604407989662027800,1604407989662027777,Ararant11,Kanit Provos Polsek Banding Agung mengikuti kegiatan zoom meeting Anev kinerja bulan November tahun 2022 propam Polri di polres OKU Selatan https://t.co/TRZco9DgW8,0,0,0,0,,in,1575422730341842949,1604407989662027800,1604407989662027777,https://pbs.twimg.com/media/FkQAj7rakAACCaW.jpg,photo
Sun Dec 18 09:27:30 +0000 2022,18/12/2022 09:27:30,1604407998847209500,1604407998847209472,RVirenebaechu,"Kanit Samapta Polsek talang ubi mengevaluasi kinerja anggota unit Samapta polsek talang selama satu pekan, Serta memberikan semangat dan motivasi kepada anggota unit Samapta polsek talang ubi agar tetap semangat,humanis dalam pelaksanaan pekerjaan.\n@DivHumas_Polri https://t.co/QC28UVhBt7",0,0,0,0,,in,1432943527877439488,1604407998847209500,1604407998847209472,https://pbs.twimg.com/media/FkQAke9UEAE760O.jpg,photo
Sun Dec 18 09:27:32 +0000 2022,18/12/2022 09:27:32,1604408010863804400,1604408010863804416,mutineoo,"Kapolres Situbondo AKBP Dr. Andi Sinjaya, S.H., S.I.K., M.H. memberikan reward kepada 12 anggota berprestasi dan memiliki kinerja terbaik dalam bidang tugas masing-masing dalam kurun waktu Juli sampai Agustus atau Triwulan III tahun 2022\n\n@DivHumas_Polri\n@HumasPoldaJatim https://t.co/KOfpPETcnd",0,0,0,0,,in,1568113754898059264,1604408010863804400,1604408010863804416,https://pbs.twimg.com/media/FkQAlJ_agAEVJ4k.jpg,photo
Sun Dec 18 09:27:44 +0000 2022,18/12/2022 09:27:44,1604408058792226800,1604408058792226816,Yanto52439185,Kapolrestabes Medan beserta bapak wakapolrestabes menerima kunjungan Silaturahmi Dengan Ketua MUl Dalam Rangka Dukungan Terhadap Kinerja Kapolrestabes Medan Mengatasi Tawuran Pelajar\n\n#polri\n#polripresisi\n#polisi\n#polisipresisi\n#polisiindonesia\n#polisiindonesiapresisi https://t.co/2g9i5ZfpH6,0,0,0,0,,in,1519201482259582977,1604408058792226800,1604408058792226816,https://pbs.twimg.com/media/FkQAn_MVUAA2Dte.jpg,photo
Sun Dec 18 09:28:00 +0000 2022,18/12/2022 09:28:00,1604408125028569000,1604408125028569089,baerinayoo,"Kanit Samapta Ipda Slamet Riyadi dan Kanit Reskrim Ipda Iscahyadi, S.H. beserta anggota melaksanakan pengamanan dan sholat jumat dilanjutkan dengan giat jumat curhat menampung aspirasi dan harapan masyarakat mengenai kinerja Polri Polsek Gebang https://t.co/CIuwBWQDCL",0,0,0,0,,in,1433263225512943617,1604408125028569000,1604408125028569089,https://pbs.twimg.com/media/FkQArwxUYAAIKda.jpg,photo
Sun Dec 18 09:28:30 +0000 2022,18/12/2022 09:28:30,1604408254146105300,1604408254146105344,yoorinae,"Kanit Binmas polsek Bumi Ratu Nuban Lakukan Sosialisasi Aplikasi Polri Super App\nuntuk meningkatkan kinerja pelayanan kepada masyarakat khusunya masyarakat Kab. Lamteng, kini Polri telah menyiapkan aplikasi Super App Presisi yang dapat di download melalui Handphone di Play store. https://t.co/BLEfziuwEH",0,0,0,0,,in,1430691616642109444,1604408254146105300,1604408254146105344,https://pbs.twimg.com/media/FkQAzQlUEAArXGa.jpg,photo
Sun Dec 18 09:30:25 +0000 2022,18/12/2022 09:30:25,1604408735643840500,1604408735643840512,simstowid,kamtibmas dilingkungan.\n2. Agar pengelola toko memasang tulisan himbauan kepada pengunjung toko untuk tidak lupa mengunci kendaraannya. \n3. Menampung pesan dan saran dari pengunjung toko untuk peningkatan kinerja polri. \n4. Agar mewaspadai pelaku tindak kejahatan,0,0,0,0,,in,1439051565541691392,1604408735643840500,1604408735643840512,https://pbs.twimg.com/media/FkQBPheVEAELgS-.jpg,photo
Sun Dec 18 09:30:41 +0000 2022,18/12/2022 09:30:41,1604408803063386000,1604408803063386112,aspireethnic98,"Kapolres Empat Lawang AKBP. Helda Prayitno, M.M. memberikan penghargaan kepada 28 personel yang berhasil penangkapan kasus pembunuhan dan ungkap kasus narkotika golongan 1 Jenis sabu.Pemberian penghargaan ini merupakan suatu apresiasi intitusi polri atas kinerja dalam tugasnya. https://t.co/2W0Dw6TdJj",0,0,0,0,,in,2500793300,1604408803063386000,1604408803063386112,https://pbs.twimg.com/media/FkQBS9kaYAA4tTL.jpg,photo
Sun Dec 18 09:31:30 +0000 2022,18/12/2022 09:31:30,1604409006625554400,1604409006625554432,chizziskies,Kapolrestabes Surabaya menerima hibah 20 Motor Listrik dari PT. Molindo (Mobil Listrik Indonesia). Motor Listrik ini bentuk nyata dukungan masyarakat Surabaya terhadap Polrestabes Surabaya khususnya di Satlantas Polrestabes Surabaya guna mendukung kinerja Polri yang lebih baik. https://t.co/HrYEHmvlzZ,0,0,0,0,,in,1592718962231742467,1604409006625554400,1604409006625554432,https://pbs.twimg.com/media/FkQBVZ7agAAxsnT.jpg,photo
Sun Dec 18 09:32:32 +0000 2022,18/12/2022 09:32:32,1604409266382725000,1604409266382725120,parampim,Kapolres Ciamis:Kehadiran Insan Pers Melalui Organisasi IPJI Sangat Membantu Kinerja Polri https://t.co/mhvtwJ6d9d,0,0,0,0,,in,1592398813951840256,1604409266382725000,1604409266382725120,https://pbs.twimg.com/media/FkQBuV5UEAAWTMV.jpg,photo
Sun Dec 18 09:33:21 +0000 2022,18/12/2022 09:33:21,1604409473866424300,1604409473866424320,__FuToday,"Kami sangat menghargai kapolri jenderal @ListyoSigitP untuk bekerja lebih ekstra memperbaiki kinerja polri setelah diterpa skandal silih berganti termasuk membersihkan para mafia2 dari polri, semoga kasus terakhir ini tdk ada rekayasa !! \nSalam presisi jenderal @ListyoSigitP !! https://t.co/Momupft9k3",0,0,1,2,,in,1219453523856781312,1604409473866424300,1604409473866424320,,
Sun Dec 18 09:33:46 +0000 2022,18/12/2022 09:33:46,1604409579248693200,1604409579248693250,zyzvb,"kamtibmas ,Mari bersama menjaga situasi kamtibmas dilingkungan.\n2. Agar pengelola memasang tulisan himbauan kepada pengunjung untuk tidak lupa mengunci kendaraannya. \n3. Menampung pesan dan saran dari pengunjung untuk peningkatan kinerja polri. \n4. Agar mewaspadai pelaku tindak",0,0,0,0,,in,1596720674860433413,1604409579248693200,1604409579248693250,https://pbs.twimg.com/media/FkQBy5NacAA_D4a.jpg,photo
Sun Dec 18 09:35:00 +0000 2022,18/12/2022 09:35:00,1604409887181742000,1604409887181742081,butterfliaaaa,Kapolda Gorontalo Tekankan Pentingnya Informasi Kinerja Polri Kepada Masyarakat https://t.co/dGwXhzSmF3,0,0,0,0,,in,1563001575450169344,1604409887181742000,1604409887181742081,https://pbs.twimg.com/media/FkP_OkPagAAdkCD.jpg,photo
Sun Dec 18 09:35:08 +0000 2022,18/12/2022 09:35:08,1604409921033736200,1604409921033736194,jiezve,Kapolres Asahan Minta Pemuda Batak Bersatu Dukung Kinerja Polri https://t.co/XxoaXWqU3c,0,0,0,0,,in,1599582310445088769,1604409921033736200,1604409921033736194,https://pbs.twimg.com/media/FkQCLZEaEAAC3BV.jpg,photo
Sun Dec 18 09:35:41 +0000 2022,18/12/2022 09:35:41,1604410060997660700,1604410060997660673,kimvantae53,"Kapolres Lotim AKBP Hery Indra Cahyono,SH.,S.I.K.,M.H. dampingi Tim dari Srena Polri Melaksanakan Verifikasi Lapangan Hasil Pemantauan dan Evaluasi kinerja Penyelenggaraan Pelayanan Publik Untuk SIM dan SKCK di Polres Lotim \n.\n.\n#poldantb\n#PengabdianUntukMelayani\n#PolriJagaNegeri https://t.co/aFpgRct62B",0,0,0,0,,in,1597559272795095045,1604410060997660700,1604410060997660673,https://pbs.twimg.com/media/FkQCcMgUcAM7Stq.jpg,photo
Sun Dec 18 09:36:00 +0000 2022,18/12/2022 09:36:00,1604410138743361500,1604410138743361537,lilywonpily,"Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, M . Si., menyerahkan penghargaan Kapolri berupa pin emas dan piagam penghargaan atas kinerja personel dalam mendukung tugas-tugas kepolisian. Tetap menjadi penjaga persatuan dan kesatuan ya polri\n#TransformasiPolriPresisi https://t.co/khWsMUm972",0,0,0,0,,in,1968112836,1604410138743361500,1604410138743361537,https://pbs.twimg.com/media/FkP_0sOVQAApJz6.jpg,photo
Sun Dec 18 09:36:58 +0000 2022,18/12/2022 09:36:58,1604410383191904300,1604410383191904256,vuuzhv,"Kami mahasiswa Universitas AMIKOM Yogyakarta yang sedang mengerjakan tugas statistik mengenai Polisi Kepuasan Masyarakat Terhadap Kinerja Institusi POLRI"" kami mengharapkan informasi dari teman-teman semua untuk mengisi kuesioner ini.\n\nLink:\nhttps://t.co/vJwyYkIJ8w""",0,0,0,0,,in,1599618189947609088,1604410383191904300,1604410383191904256,https://pbs.twimg.com/media/FkQCkYGaEAELiAx.jpg,photo
Sun Dec 18 09:37:41 +0000 2022,18/12/2022 09:37:41,1604410564439965700,1604410564439965696,racelieyh,Kami harap kinerja polri semakin ditingkatkan biar Masyarakat Semakin Percaya https://t.co/291R0zMtfs,0,0,0,0,,in,1599623689045434370,1604410564439965700,1604410564439965696,https://pbs.twimg.com/media/FkQC5tjakAISJuZ.jpg,photo
Sun Dec 18 09:38:16 +0000 2022,18/12/2022 09:38:16,1604410708816715800,1604410708816715777,fffffffloveu,Kalo Kapolri Siap amankan Pemilu Damai 2024\nKalo saya dukung dan siap kawal kinerja Polri dengan ikut tertib saat Pemilu nanti 👌 https://t.co/uqYAts7C0B,0,0,0,0,,in,1599259545074774016,1604410708816715800,1604410708816715777,https://pbs.twimg.com/media/FkQDCJwakAA_4SR.jpg,photo
Sun Dec 18 09:38:34 +0000 2022,18/12/2022 09:38:34,1604410787573162000,1604410787573161984,Noviani1995,Kami masyarakat mendukung terus kinerja Polri\nMasyarakat Semakin Percaya https://t.co/4hPD2QVanw,0,0,0,0,,in,1600123965124800513,1604410787573162000,1604410787573161984,https://pbs.twimg.com/media/FkQDGuyakAUJiEl.jpg,photo
Sun Dec 18 09:38:40 +0000 2022,18/12/2022 09:38:40,1604410811107004400,1604410811107004416,akunaku43850171,"Jumat Curhat\n\nKapolres Mojokerto Kota AKBP Wiwit Adisatria, SH SIK., MT melaksanakan Silaturahmi dengan Ketua PCNU Kota Mojokerto Drs. KH M. Sholeh Hasan dalam rangka menerima Curhat baik kritik dan saran untuk Kinerja Polri yang Presisi\n\n#Jumat\n#TokohAgama\n#PolresMojokertoKota https://t.co/nTNuQtqG3u",0,0,0,0,,in,1598115956177240064,1604410811107004400,1604410811107004416,https://pbs.twimg.com/media/FkQDCF4UUAAEDIj.jpg,photo
Sun Dec 18 09:38:56 +0000 2022,18/12/2022 09:38:56,1604410878882783200,1604410878882783232,alsitarr1,kalau Polri Kinerja Maksimal kan masyarakat jadi makin percaya ya https://t.co/IIz4VDylTa,0,0,0,0,,in,1559492475311779840,1604410878882783200,1604410878882783232,https://pbs.twimg.com/media/FkQDKTKUAAE4Dnm.jpg,photo
Sun Dec 18 09:39:14 +0000 2022,18/12/2022 09:39:14,1604410951863652400,1604410951863652353,namakujusss,Kalo masyarakat semakin percaya itu tandanya kinerja polri semakin membaik. https://t.co/uj5hlTTGoK,0,0,0,0,,in,1519133647638769665,1604410951863652400,1604410951863652353,https://pbs.twimg.com/media/FkQDQd-aAAEqyex.jpg,photo
Sun Dec 18 09:39:26 +0000 2022,18/12/2022 09:39:26,1604411002069520400,1604411002069520386,tafbito,"Kalau tidak dihukum mati, Sambo masih memiliki pengaruh dan kekuatan yang dapat mendegradasi kinerja Polri @DivHumas_Polri",0,0,0,0,,in,1567403426283421697,1604411002069520400,1604411002069520386,https://pbs.twimg.com/media/FkQDTKKaEAAVh-n.jpg,photo
Sun Dec 18 09:40:00 +0000 2022,18/12/2022 09:40:00,1604411147456630800,1604411147456630785,panggilakujuss,Kali ini cukup appreciate sama kinerja polri di saat momen natal kemarin. Kehadiran Kapolri dan Panglima TNI untuk memastikan pengamanan berjalan dengan baik dan Sepenuh Hati Bekerja Layani Rakyat. Wujud #TulusMelayani https://t.co/6eUggaldWq,0,0,0,0,,in,1603323996682190849,1604411147456630800,1604411147456630785,https://pbs.twimg.com/media/FkQDb16aEAEmKoG.jpg,photo
Sun Dec 18 09:40:25 +0000 2022,18/12/2022 09:40:25,1604411252700516400,1604411252700516352,555O23,Kaget??? ya kaget\nayo dong kedepannya Polri Kinerja Maksimal https://t.co/jV8TN5jX6l,0,0,0,0,,in,1572904271011782658,1604411252700516400,1604411252700516352,https://pbs.twimg.com/media/FkQDiCYaAAAHcOf.jpg,photo
Sun Dec 18 09:41:03 +0000 2022,18/12/2022 09:41:03,1604411410955370500,1604411410955370496,blackmooddy,"kami mengandalkan mu Polri Kinerja Maksimal ,untuk masyrakat yang damai https://t.co/puLYQqYBTt",0,0,0,0,,in,1567021644287463424,1604411410955370500,1604411410955370496,https://pbs.twimg.com/media/FkQDq8zaUAA1MXR.jpg,photo
Sun Dec 18 09:41:04 +0000 2022,18/12/2022 09:41:04,1604411413174390800,1604411413174390784,nutellavocato,"kalo Polri Kinerja Maksimal tiap ada kasus sih bakal mantab bgt, biar semua kasus segera tuntas ✊",0,0,0,0,,in,1597692378743476225,1604411413174390800,1604411413174390784,https://pbs.twimg.com/media/FkQDmv6VQAAQkP0.jpg,photo
Sun Dec 18 09:41:58 +0000 2022,18/12/2022 09:41:58,1604411639876292600,1604411639876292609,DeonCale,"kaget ternyata sumut masuk?? 🤧 yaudah deh semoga kedepannya makin bagus, enih PR loh spaya Polri Kinerja Maksimal https://t.co/x6WVTnUunU",0,0,0,0,,in,1594179603119017985,1604411639876292600,1604411639876292609,https://pbs.twimg.com/media/FkQD4hHVUAIOzNS.jpg,photo
Sun Dec 18 09:42:24 +0000 2022,18/12/2022 09:42:24,1604411749658005500,1604411749658005504,nanagf01,Kades di Tapsel Apresiasi Kinerja Polri Terkait Kasus Penganiayaan Lansia: Anak-anak Tersebut Harus Dibina https://t.co/BXJfyyVHfJ,0,0,0,0,,in,1600444848581984256,1604411749658005500,1604411749658005504,https://pbs.twimg.com/media/FkQD-8NaEAAiPLU.jpg,photo
Sun Dec 18 09:44:11 +0000 2022,18/12/2022 09:44:11,1604412198658662400,1604412198658662400,alsitarr3,Kami bangga dengan kinerja polri \n#TransformasiPolriPresisi\nPenjaga Persatuan Kesatuan https://t.co/ZPBeT8wyoJ,0,0,0,0,,in,1604323514714304514,1604412198658662400,1604412198658662400,https://pbs.twimg.com/media/FkQEXc6VEAAeT4D.jpg,photo
Sun Dec 18 09:44:30 +0000 2022,18/12/2022 09:44:30,1604412278270722000,1604412278270722048,chiochii06,"Jakarta, 27 Desember 2022\nHay sobatkeu nusantara\nKapuskeu Polri memimpin rapat terkait permasalahan pembayaran tunjangan kinerja bagi pegawai pada Polri yang menduduki jabatan fungsional. https://t.co/k2yIAo8API",0,0,0,0,,in,1597400444758036480,1604412278270722000,1604412278270722048,https://pbs.twimg.com/media/FkQEdh5aEAA57s2.jpg,photo
Sun Dec 18 09:46:52 +0000 2022,18/12/2022 09:46:52,1604412875774496800,1604412875774496770,jaehyungpakrian,jangan lupa buat terus dukung polri kinerja maksimal!!,0,0,0,0,,in,1600509583847743488,1604412875774496800,1604412875774496770,https://pbs.twimg.com/media/FkQFAS8agAA516B.jpg,photo
Sun Dec 18 09:49:08 +0000 2022,18/12/2022 09:49:08,1604413443741999000,1604413443741999104,Ayrinda_,Itwasum Polri sebagai sensor alarm Polri yang mampu memberikan early warning terhadap potensi terjadinya permasalahan baik dari sisi kebijakan dan kinerja organisasi maupun perilaku personel sehingga permasalahan dapat di cegah sejak awal. #polripresisi https://t.co/ULLmmFhpP3,0,0,0,0,,in,1593159599859044352,1604413443741999000,1604413443741999104,https://pbs.twimg.com/media/FkQFhSZagAAoaJi.jpg,photo
Sun Dec 18 09:50:05 +0000 2022,18/12/2022 09:50:05,1604413682733179000,1604413682733178880,sikiyowokkkk,"jangan kasih kendorrrr, Polri Kinerja Maksimal https://t.co/1pPVvRqhld",0,0,0,0,,in,1599252004659863553,1604413682733179000,1604413682733178880,https://pbs.twimg.com/media/FkQFvfSUAAAsuIQ.jpg,photo
Sun Dec 18 09:51:01 +0000 2022,18/12/2022 09:51:01,1604413920684306400,1604413920684306432,ivanakarell,Jelang akhir tahun hari ini Polri gelar apel Kesatwil 2022 evalusi kinerja setahun\n\nSemangat bapak-bapak Polri👍\n#TransformasiPolriPresisi\nPenjaga Persatuan Kesatuan https://t.co/9O5yFqcE2M,0,0,0,0,,in,1599206637923078144,1604413920684306400,1604413920684306432,https://pbs.twimg.com/media/FkQF9UcaEAAE_Td.jpg,photo
Sun Dec 18 09:51:18 +0000 2022,18/12/2022 09:51:18,1604413990636920800,1604413990636920832,real_bigwin,ITK adalah Instrumen untuk mengukur kinerja dan capaian program Reformasi Birokrasi Polri.\nDiharapkan dengan adanya kerjasama ini menjadikan Polresta Malang Kota mampu meningkatkan pelayanan nya kepada masyarakat\n\n#divisihumaspolri \n#humaspolri \n#humaspoldajatim https://t.co/dcwH40gsM7,0,0,0,0,,in,1441208042247229445,1604413990636920800,1604413990636920832,https://pbs.twimg.com/media/FkQGAcNUAAA_UUi.jpg,photo
Sun Dec 18 09:53:18 +0000 2022,18/12/2022 09:53:18,1604414494255431700,1604414494255431681,sheanchh,Irjen Luthfi Bangga Kinerja Personel Polri Amankan Resepsi Pernikahan Kaesang-Erina https://t.co/qqX2lHuo09,0,0,0,0,,in,1601099378197872640,1604414494255431700,1604414494255431681,https://pbs.twimg.com/media/FkQGePfaMAAt5CR.jpg,photo
Sun Dec 18 09:56:45 +0000 2022,18/12/2022 09:56:45,1604415361138294800,1604415361138294785,Nanii303,Jangan ragukan kinerja TNI POLRI Solid Menjaga NKRI” https://t.co/Pk2fSW3Lyi,0,0,0,0,,in,1464509859228012546,1604415361138294800,1604415361138294785,https://pbs.twimg.com/media/FkQA5bzVsAIbBgU.jpg,photo
Sun Dec 18 09:58:25 +0000 2022,18/12/2022 09:58:25,1604415779331788800,1604415779331788801,cakewhite6,"Itu harapan publik, tni, polri dan ASN harus bisa memberikan ke tauladanan dlm beraktifitas di publik, agar ke tauladanan bisa terwujud harus operasi rutin gabungan dan evaluasi kinerja",0,0,0,0,,in,1604299418538504192,1604415779331788800,1604415779331788801,https://pbs.twimg.com/media/FkQHpSQaYAEIFwe.jpg,photo
Sun Dec 18 09:59:42 +0000 2022,18/12/2022 09:59:42,1604416104092565500,1604416104092565504,OrniaVerian,Jelang tahun baru ada hadiah utk POLRI. Selamat memperbaiki kinerja. @DivHumas_Polri @ListyoSigitP,0,0,0,0,,in,1593122487013085185,1604416104092565500,1604416104092565504,https://pbs.twimg.com/media/FkQH7_xacAMYd1o.jpg,photo
Sun Dec 18 10:01:27 +0000 2022,18/12/2022 10:01:27,1604416545748238300,1604416545748238337,heywhtwrong,Jangan Fitnah Polri mereka juga udah bekerja semaksimal mungkin untuk negeri ini. Seorang yg pintar seharusnya bisa menilai kinerja polisi https://t.co/fFgOYFB6Sy,0,0,0,0,,in,1554684243061587968,1604416545748238300,1604416545748238337,https://pbs.twimg.com/media/FkQIWFiVUAAiP1a.jpg,photo
Sun Dec 18 10:03:50 +0000 2022,18/12/2022 10:03:50,1604417145441751000,1604417145441751040,majeastic,"jangan kasih ampun pelaku kejahatan, Polri Kinerja Maksimal https://t.co/LgZnZCMk1m",0,0,0,0,,in,769484623218745344,1604417145441751000,1604417145441751040,https://pbs.twimg.com/media/FkQI4fyaUAAu9C1.jpg,photo
Sun Dec 18 10:16:38 +0000 2022,18/12/2022 10:16:38,1604420363534086100,1604420363534086144,girlssbee,Jakandorr pokonya polri kinerja maksimal https://t.co/r1G6AH9Mxo,0,0,0,0,,in,1603244167047806976,1604420363534086100,1604420363534086144,https://pbs.twimg.com/media/FkQL0G-akAACfw9.jpg,photo
Sun Dec 18 10:31:06 +0000 2022,18/12/2022 10:31:06,1604424006072799200,1604424006072799233,akiaGAH,IPW Tegaskan Peran Publik Penting untuk Tingkatkan Kinerja Polri https://t.co/vxoG5sBadj,0,0,0,0,,in,1509082521270890499,1604424006072799200,1604424006072799233,https://pbs.twimg.com/media/FkQPHyWUUAAIEzs.jpg,photo
Sun Dec 18 10:34:47 +0000 2022,18/12/2022 10:34:47,1604424933299277800,1604424933299277824,aleenelala,Jelas Masyarakat Semakin Percaya karena kinerja polri memang semakin baik https://t.co/uAnDCH6qRx,0,0,0,0,,in,1509083146452877313,1604424933299277800,1604424933299277824,https://pbs.twimg.com/media/FkQP96mUUAAuCe2.jpg,photo
Sun Dec 18 10:57:36 +0000 2022,18/12/2022 10:57:36,1604430675997626400,1604430675997626370,Risa01656870,"Ini dia yang bikin Masyarakat Semakin Percaya sama Polri, patut di apresiasi atas kinerja bagusnya https://t.co/zYtscv0Aym",0,0,0,0,,in,1597954923601199105,1604430675997626400,1604430675997626370,https://pbs.twimg.com/media/FkQVMRPUUAI9m7O.jpg,photo
Sun Dec 18 11:07:49 +0000 2022,18/12/2022 11:07:49,1604433247487656000,1604433247487655936,Edra79819697,Ini adalah bukti nyata dari Polri Kinerja Maksimal dengan menangkap teroris!!! https://t.co/hGMtHwFXG0,0,0,0,0,,in,1595746823330725889,1604433247487656000,1604433247487655936,https://pbs.twimg.com/media/FkQXiAyUEAAOr7_.jpg,photo
Sun Dec 18 11:33:28 +0000 2022,18/12/2022 11:33:28,1604439702567653400,1604439702567653376,Gendo94065099,https://t.co/v65taY40q4 \n\n#DramaAlaIstana \n#DramaAlaIstana https://t.co/4y1grHug4i,0,0,0,0,,in,1514120167915065344,1604439702567653400,1604439702567653376,https://pbs.twimg.com/media/FkQdZ27VQAI8e_G.jpg,photo
