created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Thu Aug 18 05:03:49 +0000 2022;1560130324838826000;1560130324838825986;"@masTenky @ListyoSigitP @DivHumas_Polri @propampolri @mohmahfudmd @kompolnas_ri BUBARKAN:\n-SATGASSUS MERAH PUTIH.\nBUBARKAN:\n-303KONSORSIUM.\nLACAK INPUT-OUTPUT KEUANGAN MREKA, ARAHAN SIAPA SAJA, DAN PASTI ADA SKEMA KERJA MASING MASING DENGAN KEDUDUKAN DAN TU945 TU945NY4.\nAUDIT TRANSPARANSI YG AKUNTABEL, KINERJA SECARA MENYELURUH.\n\n Ijin,\n\n Bicara,-\n⭐⭐⭐";0;0;2;3;;in;1432899235305848834;1559722463269130200;1559722463269130241;"";"";nugrohobagus830
Wed Aug 17 03:44:30 +0000 2022;1559747974648934400;1559747974648934401;"TNI dan Polri sok-sok-an bikin formasi pesawat. Kasus Sambo aja noh belom kelar-kelar. Banyak oknum yang bikin rakyat jadi ga percaya dengan kinerja Polisi. Miris.";0;1;0;0;;in;366567010;1559747444136558600;1559747444136558595;"";"";crimsonandivy
Wed Aug 17 18:00:58 +0000 2022;1559963510813360000;1559963510813360128;"Terima kasih Presiden Jokowi🙏...memang benar seluruh masyarakat Indonesia sangat menantikan kinerja POLRI membuka kasus ini dengan jelas tegas &amp; adil. https://t.co/f3spWoXggc";1;12;65;479;;in;1211153840122155008;1559963510813360000;1559963510813360128;"https://pbs.twimg.com/ext_tw_video_thumb/1559962597591760896/pu/img/qbR2mn2YiJ8omqsx.jpg";"photo";alextham878
Wed Aug 17 17:06:49 +0000 2022;1559949883876180000;1559949883876179969;"Pol PP bisa sbg mitra @DivHumas_Polri,dimana kinerja berdasarkan perda,cuba dibuat KUHP versi daerah.@DPDRI disana berperan\nCc @LaNyallaMM1 @fahiraidris @jokowi @ListyoSigitP @Fahrihamzah @ridwankamil @ganjarpranowo @puanmaharani_ri @mohmahfudmd @jansen_jsp @cakimiNOW @ZUL_Hasan";1;0;0;0;;in;1119457371393146880;1559949883876180000;1559949883876179969;"";"";Hendrikorachman
Wed Aug 17 09:25:27 +0000 2022;1559833778360647700;1559833778360647680;"Suka dan sedih melihat ini. Sukanya, masyarakat tak pernah memejamkan mata mengawasi kinerja alat negara (walau kadang tanpa daya). Sedihnya, kepercayaan terhadap polri kian nyungsep, namun polrinya sendiri tampak main-main dan tak kelihatan serius berbenah.";0;0;0;2;;in;1170448159;1559833778360647700;1559833778360647680;"";"";cakrozi
Wed Aug 17 05:11:18 +0000 2022;1559769817577844700;1559769817577844736;"Evaluasi dan Tingkatkan Kinerja Pelayanan, Rumkit Bhayangkara Terima Kunjungan Sespusdokkes Polri Beserta Tim Supervisi https://t.co/Pgkzj2Bo86";0;0;2;8;;in;1268767889252773888;1559769817577844700;1559769817577844736;"https://pbs.twimg.com/media/FaVqXXpagAAw07z.jpg";"photo";rsbpalangkaraya
Wed Aug 17 10:44:09 +0000 2022;1559853581779763200;1559853581779763201;"“Para pejabat negara yang hadir di Istana, mengapresiasi dan bangga atas kinerja penerbang TNI Angkatan Udara, TNI dan Polri,” ungkap KSAU\n\nhttps://t.co/6FqhkYGchH\n\n@_TNIAU \n\n#IndonesiaDefenseMagazine #IDM #TNI #TNIAU #KSAU #Flypast #Garuda #Nusantara #Flight #HUT77thRI #HUTRI";0;0;0;1;;in;1273240172063191045;1559853581779763200;1559853581779763201;"";"";IDefenseMagz
Thu Aug 18 00:16:50 +0000 2022;1560058100484169700;1560058100484169730;"As SDM Polri\nIrjen Pol Drs Wahyu Widodo, M.Phil beserta staf dan jajaran SSDM Polri\n\nMengucapkan \n\nDirgahayu Republik Indonesia ke 77\n\nMengisi kemerdekaan dengan meningkatkan kwalitas kinerja dan pelayanan secara presisi kepada masyarakat \n\nPulih lebih cepat Bangkit lebih kuat https://t.co/7pRptqQl6Z";0;0;0;0;;in;1171586410421178369;1560058100484169700;1560058100484169730;"https://pbs.twimg.com/ext_tw_video_thumb/1560058002253627392/pu/img/Cld8-sBSsvYEjUuP.jpg";"photo";gedongtengen
Wed Aug 17 09:22:14 +0000 2022;1559832968213831700;1559832968213831681;"@_erye Mbulet kusuut banget 😅😮\n\nSmg Polri tunjukan kinerja terbaiknya, tidk manipulatif";0;1;0;1;;in;1104015217246138368;1559828641810301000;1559828641810300928;"";"";lintang_ayoe
Thu Aug 18 04:20:03 +0000 2022;1560119307580821500;1560119307580821504;".\nPENUNTASAN KASUS BRIGADIR J \n\nKetua DPR RI @puanmaharani_ri \n\nMenilai sebagai momentum mendongkrak kinerja Polri\n\n"Untuk memperbaiki kinerja yang selama ini ada, kemudian bisa lebih profesional. Kemudian dalam memberikan pelayanan kepada masyarakat lebih humanis transparan"\n\n. https://t.co/ZdZDLFkj2d";0;1;4;4;;in;1392977109929402371;1560119307580821500;1560119307580821504;"https://pbs.twimg.com/media/FaaoPcFakAAdhF0.jpg";"photo";Pr1nceOfWolves
Wed Aug 17 03:59:15 +0000 2022;1559751686238847000;1559751686238846976;"Reaksi spontan publik ketika ketemu kendaraan Polri.\nTeriak nama "Sambo"\n\nPolri = Sambo\n\nMiris\n\nVideo dari grup WA.\n\nPemilik hak atas video belum saya ketahui. Mohon hubungi saya agar dapat saya cantumkan namanya sbg pemilik Hak https://t.co/Z4NhOo1XEy";536;848;3066;7832;;in;30648872;1559751686238847000;1559751686238846976;"https://pbs.twimg.com/ext_tw_video_thumb/1559750994111504386/pu/img/QLaKkyTGGYu9hvLx.jpg";"photo";alvinlie21
Thu Aug 18 02:46:40 +0000 2022;1560095808338350000;1560095808338350081;"@RefublikAteis Ada akun republik ateis ni pak @ListyoSigitP . Ayo kinerja POLRI sedang disorot nih.";0;0;2;3;;in;1538159200471519232;1559726400034476000;1559726400034476033;"";"";Robit48123387
Wed Aug 17 09:16:56 +0000 2022;1559831635301806000;1559831635301806080;"@SammiSoh Saat ini gw lg gak minat sama berita FS, lebih pengen lihat kinerja baiknya @DivHumas_Polri dipimpin pak @ListyoSigitP berantas mafia bajingan dalam polri sendiri.";0;0;0;2;;in;930863738818662400;1559823013771505700;1559823013771505664;"";"";ciptosiman
Wed Aug 17 14:38:59 +0000 2022;1559912680831402000;1559912680831401984;"@DivHumas_Polri 1. Semoga KINERJA POLRI bisa di tingkatkan ke level professional.\n\n2. Bangkitlah di internal kepolisian untuk membasmi para pemain yg bermain utk memperkaya diri.\n\n3. Jangan pernah menyalah gunakan JABATAN/PANGKAT utk kepentingan di luar institusi.";0;0;0;1;;in;3276952783;1559854062283419600;1559854062283419649;"";"";IwPurnawirawan
Wed Aug 17 16:17:11 +0000 2022;1559937391573422000;1559937391573422081;"@PeranginEdi Di masa Beliau.. Pengusaha atau pemerintah.\nTau kinerja beliau dalam menjalankan kinerja sebagai institusi polri..\n\nBeliau sangat,jujur,tegas arti korupsi gada apa" di mata beliau..\nMaka dari itu,, beliau di copot jabatannya.";0;0;0;0;;in;1533433039812198400;1559905702898184200;1559905702898184195;"";"";vjzhaa
Wed Aug 17 08:38:19 +0000 2022;1559821916646490000;1559821916646490112;"Bhabinkamtibmas Polse Tebing Tinggi  Mensosialisasi kepada warga tentang *Kartu Barcode Aplikasi Pelayanan Pengaduan Masyarakat Terpadu* yang bertujuan untuk melayani pengaduan masyarakat terkait Kinerja Polri namun tidak menerima Laporan Gangguan Kamtibmas . https://t.co/ZHSUGe10vM";0;0;0;1;;in;1353957662367522816;1559821916646490000;1559821916646490112;"https://pbs.twimg.com/media/FaWZv9GUYAAUOeS.jpg";"photo";PolsekTinggi
Wed Aug 17 23:18:50 +0000 2022;1560043503328997400;1560043503328997376;"PATUT DIPERTANYAKAN KINERJA PENEGAK HUKUM: KPK, POLRI, KEJAKSAAN RI DAN MAHKAMAH AGUNG SETELAH BERTAHUN - TAHUN KASUSNYA MANGKRAK.\nTIDAKKAH INI SEHARUSNYA PRIORITAA SATGAS KHUSUS MERAH PUTIF YANG ADA DU POLRI? https://t.co/wRSypa68a8";0;0;3;5;;in;1354406573007769601;1560043503328997400;1560043503328997376;"https://pbs.twimg.com/media/FaZjSUqVQAAOQXa.jpg";"photo";BismarChannel
Tue Aug 16 10:27:37 +0000 2022;1559487033957314600;1559487033957314560;"Pengungkapan Kasus Irjen FS Harus Berbasis Pro-Justitia\n\nDikatakan oleh Ketua Badan PBHI @juliusibrani  bahwa kerumitan pengungkapan kasus itu menjadi pintu untuk memperbaiki kinerja Polri.\n\nSelengkapnya https://t.co/fbw23D2xGF\n\n#UngkapSkenarioLicikKM50 #BrigadirJosua #keadilan";0;0;1;2;;in;1218079553999867904;1559487033957314600;1559487033957314560;"";"";PBHI_Nasional
Tue Aug 16 14:55:05 +0000 2022;1559554346035003400;1559554346035003392;"@Dennysiregar7 Den @Dennysiregar7 kau kalau mau protes kinerja polri silahkan dan apa hubungannya dengan umat muslim.\nKau KAFIR ya, jangan bikin narasi bersifat adu domba";0;0;0;0;;in;2706252601;1559431902498500600;1559431902498500608;"";"";surya1667228934
Tue Aug 16 12:10:19 +0000 2022;1559512878172221400;1559512878172221441;"Ketua DPR Nilai Penuntasan Kasus Brigadir J Momentum Dongkrak Kinerja Polri https://t.co/riKSmluaah";0;0;0;0;;in;902837643024539651;1559512878172221400;1559512878172221441;"";"";medcom_id
Tue Aug 16 14:40:57 +0000 2022;1559550786065305600;1559550786065305601;"Tangisin kinerja polri mbak.";0;1;0;1;;in;1196664931;1559550786065305600;1559550786065305601;"";"";syahlankholiq
Tue Aug 16 11:02:09 +0000 2022;1559495724739358700;1559495724739358721;"Soal Kasus Ferdy Sambo, Puan Maharani Singgung Kinerja Polri https://t.co/lmW9T9Rirj";0;0;2;3;;in;55507370;1559495724739358700;1559495724739358721;"";"";tvOneNews
Tue Aug 16 14:47:25 +0000 2022;1559552416093126700;1559552416093126659;"[DPP KNPI Apresiasi Kinerja Kapolri dan Timsus]\n\nBravo Kapolri &amp; Timsus serta Jajarannya\n\nTerbukti nyata Presisi KAPOLRI dlm tindakan serta memimpin lgsg perubahan besar ke arah yang lebih di Organisasi POLRI\n\n@ListyoSigitP\n@DivHumas_Polri\n@mustahuddin_2022\n@jacksonkumaat \n\n#KNPI https://t.co/CGOlC0c0tO";0;0;1;2;;in;1133637033123930112;1559552416093126700;1559552416093126659;"https://pbs.twimg.com/media/FaSkpzAUIAIwEus.jpg";"photo";dppknpiofficial
Tue Aug 16 11:33:35 +0000 2022;1559503633867489300;1559503633867489281;"@Syarman59 @DivHumas_Polri Jelas2 ketidak becusan dan profesionalitas kinerja kepolisian dalam kasus ini.. Bahkan yg merekayasa dan mengkondisikan terhadap pihak2 lain dilakukan secara bebas dan serampangan.. Sistematis dari tingkat atas sampai kebawah.. #polritidakbaik2saja #gantikapolri @jokowi @DPR_RI";0;0;0;2;;in;1500513379265368066;1559215939211501600;1559215939211501569;"";"";ChabyZaina
Tue Aug 16 10:40:09 +0000 2022;1559490187427582000;1559490187427581954;"Puan Sebut Kasus Brigadir J Jadi Momentum Perbaikan Kinerja Polri https://t.co/SddIApJBSF";0;0;1;5;;in;118646322;1559490187427582000;1559490187427581954;"";"";Bisniscom
Tue Aug 16 14:46:45 +0000 2022;1559552246714548200;1559552246714548224;"@ListyoSigitP \n@jokowi \n@KomnasHAM \n@DivHumas_Polri \n@DPR_RI \n@mprgoid \n@officialMKRI \n\nKarena kami rakyat yg awan pun menilai kinerja konstitusi melalui media. Mana yg berpihak untuk kebenaran dan mana yg menutupi kebenaran itu sendiri.";0;0;0;0;;in;1366216192910761987;1559552246714548200;1559552246714548224;"";"";MamatRa86800599
Tue Aug 16 13:36:04 +0000 2022;1559534459514265600;1559534459514265605;"Sambo Ciderai Kepercayaan Rakyat, Puan Minta Komisi III DPR Awasi Kinerja Polri https://t.co/cNj1xaML7h";0;0;2;0;;in;1351664758848540673;1559534459514265600;1559534459514265605;"";"";BeritaSubang_PR
Tue Aug 16 18:58:34 +0000 2022;1559615617669697500;1559615617669697536;"Puan Minta Kasus Brigadir J Tak Berlarut-larut dan Jadi Momentum Polri Perbaiki Kinerja\n\n #Sindonews #BukanBeritaBiasa .https://t.co/bK6kUcg9oz";0;0;0;0;;in;231355136;1559615617669697500;1559615617669697536;"";"";SINDOnews
Tue Aug 16 14:00:22 +0000 2022;1559540574109151200;1559540574109151232;"ih tar malem mau overthinkingin apa? kan semua udah ditangisin😕";1;2;0;2;;in;830974597;1559540574109151200;1559540574109151232;"";"";phlebotomie
Tue Aug 16 16:21:06 +0000 2022;1559575990078034000;1559575990078033920;"Puan Minta Kasus Brigadir J Tak Berlarut-larut dan Jadi Momentum Polri Perbaiki Kinerja https://t.co/ClaQ0j1xQm";0;0;0;0;;in;1347138656587313156;1559575990078034000;1559575990078033920;"";"";FunderRei
Sun Aug 14 16:24:30 +0000 2022;1558852072711549000;1558852072711548931;"Polisinya sangat ramah dengan sopir pengangkut barang dan selalu menyapa sopir dengan menggerakkan tangannya 🫲 https://t.co/rHWlc9O5lj";61;157;222;475;;in;1426982442548666371;1558852072711549000;1558852072711548931;"https://pbs.twimg.com/ext_tw_video_thumb/1558852010098970625/pu/img/YT2chtm5_IOS942h.jpg";"photo";LekKacung
Tue Aug 16 11:20:02 +0000 2022;1559500225659965400;1559500225659965440;"Melihat kinerja Komnasham.di lihat publik.kurang greget di mana kasus Brigedir Josua ini lebih banyak terungkap oleh pihak Bareskr polri dan pngakuan Barada E. S3harusnya Komnasham &amp; Kompolnas sebagai.lembaga independen.harus berani dan tegas di mana kasus ini ada keterlibatan.";0;0;0;0;;in;1460893901112238081;1559500225659965400;1559500225659965440;"";"";jayaumbara45
Tue Aug 16 16:21:20 +0000 2022;1559576049108656000;1559576049108656135;"Puan Minta Kasus Brigadir J Tak Berlarut-larut dan Jadi Momentum Polri Perbaiki Kinerja https://t.co/PMvhAPWG9w";0;0;0;0;;in;1521523308214190081;1559576049108656000;1559576049108656135;"";"";posbakumpranaja
Mon Aug 15 08:41:07 +0000 2022;1559097842764902400;1559097842764902401;"Dalam 2 Kasus Ini Modus Yang Digunakan Sama Persis .\n\nDan Yang Memberi Keterangan Juga Orang Yang Sama . https://t.co/UHUpSJY7YK";202;388;1913;3650;;in;1269807484174123008;1559097842764902400;1559097842764902401;"https://pbs.twimg.com/ext_tw_video_thumb/1559097778059751427/pu/img/NWMyrXtDqLQC-fDS.jpg";"photo";ZulkifliLubis69
Tue Aug 16 10:28:11 +0000 2022;1559487176101879800;1559487176101879809;"Puan soal Penanganan Kasus Ferdy Sambo: Ini Momentum Polri untuk Perbaiki Kinerja https://t.co/1POazqqBYG https://t.co/g5BDmlEo6Q";0;8;1;25;;in;71436318;1559487176101879800;1559487176101879809;"https://pbs.twimg.com/media/FaRpUqmUEAAp7lI.jpg";"photo";KompasTV
Tue Aug 16 17:52:37 +0000 2022;1559599022285148200;1559599022285148160;"@KPK_RI Dan @DivHumas_Polri MANA BISA SEBERANI @KejaksaanRI .\n\nKORUPTOR memang harus dibuat seMALU ini,titik.\n\nLihat kinerja @KejaksaanRI Ini wahai:\n@mohmahfudmd .\n@jokowi \n@firlibahuri (jangan ONANI aja kau)\n@antikorupsi (kok nggak koar2 lagi kau LSM TAIK) https://t.co/oohmH1vGKz";0;0;0;0;;in;4420683378;1559599022285148200;1559599022285148160;"https://pbs.twimg.com/media/FaTPCtiaUAExY2k.jpg";"photo";chandrajuni82
Tue Aug 16 15:30:46 +0000 2022;1559563323733332000;1559563323733331969;"@Dennysiregar7 Njir, gw kira mau mengkritisi kinerja Polri, nggak taunya ujung2nya masih "framing" aja.\n\nKorban prank Sambo? Tdk terikut kejahatan? \n\nJgn pura2 naif den,\n\nKalau skenarionya nggak terbongkar beda lagi ceritanya, malih--Bisa  langsung dipromosikan plus dapet cuan buat foya2 🤣🤣🤣";0;0;0;3;;in;88135053;1559431902498500600;1559431902498500608;"";"";eckolution
Tue Aug 16 12:33:17 +0000 2022;1559518657314955300;1559518657314955264;"Jika Visual Keramahan Bapak2 Polantas ini yg terus bersalaman dengan supir mobil Pickup/Truk pengangkut barang di Pintu Toll benar adanya,, maka kita patut mengapresiasi kinerja Polri yg sangat Presisi..\n;\nMohon atensinya\n @DivHumas_Polri";0;0;1;2;;in;1293038563521523713;1559518657314955300;1559518657314955264;"";"";mappirewa
Wed Aug 17 03:30:38 +0000 2022;1559744485289996300;1559744485289996291;"Kepercayaan Publik Terhadap Polri Urutan Ketiga\nJakarta, https://t.co/XYV4OOcHHe – Direktur Eksekutif Trust Indonesia Azhari Ardinal menyatakan kepercayaan kepada Polri tidak lepas dari kinerja Kapolri bersih-bersih internal. Terutama oknum-oknum jenderal di kepolisian https://t.co/fQ2pXhUd3X";0;0;0;0;;in;1555548523751346176;1559744485289996300;1559744485289996291;"https://pbs.twimg.com/media/FaVTVurUEAAoTm4.jpg";"photo";Apaadanya05
Tue Aug 16 11:59:11 +0000 2022;1559510079522881500;1559510079522881537;"@satriadjenar Kali sy mendukung penuh kinerja polri.";0;0;0;1;;in;1452101980810215428;1559493646101008400;1559493646101008384;"";"";adriansyah_van
Mon Aug 15 03:33:43 +0000 2022;1559020486625218600;1559020486625218560;"@tvOneNews Masalahnya sekian tahun kinerjanya di institusi Polri dianggap mumpuni ??? sampai di promosi kenaikan pangkatnya padahal menggunakan cara2 yg tidak manusiawi dan menimbulkan aura negatif pada kinerja di Polri";0;0;0;0;;in;1053865690556325888;1558731926415954000;1558731926415953921;"";"";Mellouisa1
Sun Aug 14 22:38:00 +0000 2022;1558946067420352500;1558946067420352512;"@ListyoSigitP Mantap .. keren Pak Kapolri @ListyoSigitP ..jaga silahturahmi perkukuh keberesmaan dan partisipasi banyak pihak utk bangun kinerja Polri yang terus berjuang di tengah tantangan. Sehat selalu Pak";0;0;0;1;;in;1541872938793611265;1558774757600133000;1558774757600133120;"";"";Imyosua_jatim
Sun Aug 14 04:56:13 +0000 2022;1558678857104097300;1558678857104097280;"Wakapolri: "Waspadai Paham Terorisme Masuk Dunia Pendidikan". \n\nPernyataan spt ini sdh disadari netijen akan keluar pd saat kasus bsr di institusi Polri sdg jd sorotan publik.\n\nKm dukung kinerja baik KAPOLRI unt menuntaskan kasus Brig J smpe slsai.. https://t.co/rStdeWniGM";5;63;30;183;;in;1466651308102877187;1558678857104097300;1558678857104097280;"";"";papa_loren
Sun Aug 14 02:37:52 +0000 2022;1558644043847897000;1558644043847897088;"@alekda @herlan_tri @MarahIchsan Ini dah berkali kali BPK Menemukan kelebihan bayar,korupsi kjanggalan anggaran di DKI JAKARTA TP PEMANGKU HUKUM DI NEGERI INI DAH GAK PUNYA HATI NURANI lgi,Buat apa di gaji besar tapi kinerja tdk sesuai Harapan Rakyat,@KPK_RI @KejaksaanRI @polri dll bertindak";0;0;0;2;;in;1445659654348939267;1557310468984778800;1557310468984778752;"";"";SonjayaSyaiful
Sun Aug 14 10:23:58 +0000 2022;1558761338138046500;1558761338138046465;"@Ghurem2 kinerja Polri terbaik bisa berhasil usut kasus Penggelapan PT RUBS";0;0;0;0;;in;1350779748591431682;1558729025903681500;1558729025903681536;"";"";abbynfam
Mon Aug 15 03:14:51 +0000 2022;1559015735447339000;1559015735447339008;"Bhabinkamtibmas Polsek Padang Hilir melakukan Sosialisasi kepada Didi Rajulianda tentang Kartu Barcode Aplikasi Pelayanan Pengaduan Masyarakat Terpadu yang bertujuan untuk melayani pengaduan masyarakat terkait Kinerja Polri. https://t.co/277Oy16g29";0;0;0;0;;in;1408614179263582209;1559015735447339000;1559015735447339008;"https://pbs.twimg.com/media/FaK8i5zUcAExjUX.jpg";"photo";Humas_restinggi
Sun Aug 14 04:01:38 +0000 2022;1558665123215990800;1558665123215990785;"Kinerja Koordinasi dan Supervisi, KPK Selamatkan Rp26,16 Triliun https://t.co/8TyzznibWN @Suwandierikson1 @KPK_RI @PIP_KPK @kanal_kpk @CCICPolri @senkompusat @DivHumas_Polri @infoseputapolri @FokusPolri";0;0;0;0;;in;1005818668129796096;1558665123215990800;1558665123215990785;"";"";Suwandierikson1
Sun Aug 14 12:41:51 +0000 2022;1558796040111018000;1558796040111017984;"KOMPOLNAS dibayar rakyat for ngawasi kinerja Polri. Untuk itu Kompolnas diberi kewenangan INVESTIGASI. Jika cuma jadi penyambung lidah, nananya Humas. Itu sdh ada di Polri.\n☆ jika Kompolnas masih bisa ditipu, itu pasti perspektifnya sbg Humas. Gak paham tupoksi Kompolnas. Begete";3;12;74;256;;in;62854021;1558796040111018000;1558796040111017984;"";"";AdhieMassardi
Sun Aug 14 08:32:30 +0000 2022;1558733289648636000;1558733289648635904;"@roman_paqr mantap nih kinerja Polri tersangka kasus Penggelapan PT RUBS sudah  ditetapkan";0;0;0;0;;in;1350779748591431682;1558733103647957000;1558733103647956998;"";"";abbynfam
Sun Aug 14 07:37:44 +0000 2022;1558719506268139500;1558719506268139520;"@DivHumas_Polri Kalau dilihat  komentar nitizen,rakyat sudah sangat jijik dengan kinerja polri\nIngat min.. sekarang anda boleh bangga lagi berkuasa,suatu saat nanti anda akan kembali jadi rakyat biasa https://t.co/zhpZVT6bZ6";1;0;2;17;;in;1002902187419185152;1558356399327158300;1558356399327158277;"https://pbs.twimg.com/media/FaGukKrVEAAqy9S.jpg";"photo";SudahToh
Sun Aug 14 22:43:36 +0000 2022;1558947473967976400;1558947473967976448;"@ListyoSigitP Walau kadang pahit tapi kejujuran menjadi modal kuat bagi upaya optimalisasi kinerja Polri ..semangat Pak @ListyoSigitP";0;0;0;0;;in;1541872938793611265;1557876956452253700;1557876956452253696;"";"";Imyosua_jatim
Sun Aug 14 05:24:28 +0000 2022;1558685967791165400;1558685967791165442;"@DivHumas_Polri Polisi banyak oknum sampah saya kecewa dgn kinerja polisi nih.laporan saya atas pembunuhan anak saya di Polsek Koja sudah berjalan hampir 3 tahun.polisi yg menangani sengaja menghambat proses hukumnya seolah sudah di siap oleh pihak pembunuh anak saya";0;0;0;0;;in;1436235349529825291;1558356399327158300;1558356399327158277;"";"";firmanmamboue17
