new_date,clean_tweet,stemmed_tweet,sentiment
10/12/2022 11:19:45,mantap polri komisi iii dpr apresiasi kinerja polri ungkap pinjol ilegal di manado,"['mantap', 'polisi republik indonesia', 'komisi', 'iii', 'dpr', 'apresiasi', 'kerja', 'polisi republik indonesia', 'ungkap', 'pinjol', 'ilegal', 'manado']",positif
11/12/2022 00:50:56,mantap perlu diapresiasi kinerja polri yang selalu siap menjadi penjaga persatuan dan kesatuan dan juga selalu optimis transformasipolripresisi penjaga persatuan kesatuan,"['mantap', 'perlu', 'apresiasi', 'kerja', 'polisi republik indonesia', 'selalu', 'siap', 'jadi', 'jaga', 'satu', 'satu', 'selalu', 'optimis', 'transformasipolripresisi', 'jaga', 'satu', 'satu']",positif
11/12/2022 00:51:34,mantapp banget dengan kinerja yg luar biasa untuk mengusut tuntas pascabom di polsek astana anyar bandung para anggota polri udh nangkep teroris luar biasa polri kinerja maksimal,"['mantapp', 'banget', 'kerja', 'luar', 'biasa', 'usut', 'tuntas', 'pascabom', 'polsek', 'astana', 'anyar', 'bandung', 'anggota', 'polisi republik indonesia', 'nangkep', 'teroris', 'luar', 'biasa', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
11/12/2022 03:18:22,mantap polri kinerja semakin gercep agar masyarakat semakin percaya,"['mantap', 'polisi republik indonesia', 'kerja', 'makin', 'gercep', 'masyarakat', 'makin', 'percaya']",positif
12/12/2022 00:56:11,mantap polri akhirnya punya kinerja yg maksimal,"['mantap', 'polisi republik indonesia', 'akhir', 'punya', 'kerja', 'maksimal']",positif
12/12/2022 02:27:22,mantap polisi yang memberantas kejahatan polri kinerja maksimal,"['mantap', 'polisi', 'berantas', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
12/12/2022 02:27:40,mantap deh sama polri polri kinerja maksimal buat tangkap teroris,"['mantap', 'deh', 'sama', 'polisi republik indonesia', 'polisi republik indonesia', 'kerja', 'maksimal', 'buat', 'tangkap', 'teroris']",positif
12/12/2022 02:51:09,mantap bgt polri kinerja maksimal semoga semakin maju,"['mantap', 'banget', 'polisi republik indonesia', 'kerja', 'maksimal', 'moga', 'makin', 'maju']",positif
12/12/2022 02:53:15,mantap banget kinerja polri tulusmelayani bekerja layani rakyat,"['mantap', 'banget', 'kerja', 'polisi republik indonesia', 'tulusmelayani', 'kerja', 'layan', 'rakyat']",positif
12/12/2022 03:34:46,mantap jendral biar ada efek jera nih teroris teroris polri kinerja maksimal,"['mantap', 'jendral', 'efek', 'jera', 'teroris', 'teroris', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
12/12/2022 04:41:16,mantap maju terus polri kinerja maksimal semoga semakin konsisten,"['mantap', 'maju', 'terus', 'polisi republik indonesia', 'kerja', 'maksimal', 'moga', 'makin', 'konsisten']",positif
12/12/2022 04:44:19,mantap kinerja polri natalaman harmoni dalam kebersamaan,"['mantap', 'kerja', 'polisi republik indonesia', 'natalaman', 'harmoni', 'sama']",positif
12/12/2022 06:32:55,makin solid dan makin bersinergi tni polri kinerja maksimal demi masa depan indonesia yg lebih cerah,"['makin', 'solid', 'makin', 'sinergi', 'tentara republik indonesia', 'polisi republik indonesia', 'kerja', 'maksimal', 'masa', 'depan', 'indonesia', 'lebih', 'cerah']",positif
12/12/2022 08:56:43,maksimal kan pelayanan ke masyarakat agar masyarakat semakin percaya pada kinerja polri terbaik melayani masyarakat,"['maksimal', 'kan', 'layan', 'masyarakat', 'masyarakat', 'makin', 'percaya', 'kerja', 'polisi republik indonesia', 'baik', 'layan', 'masyarakat']",positif
12/12/2022 09:08:28,mantap paak teruskan polri kinerja maksimal usut tuntas kejahatan terorisme,"['mantap', 'paak', 'terus', 'polisi republik indonesia', 'kerja', 'maksimal', 'usut', 'tuntas', 'jahat', 'terorisme']",positif
12/12/2022 09:19:27,mantap pak terus usut tuntas segala tindak kejahatan polri kinerja maksimal,"['mantap', 'pak', 'terus', 'usut', 'tuntas', 'segala', 'tindak', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
12/12/2022 09:31:28,mantap kinerja pada ktt kemarin aman tertib dan kondusif keren pak,"['mantap', 'kerja', 'ktt', 'kemarin', 'aman', 'tertib', 'kondusif', 'keren', 'pak']",positif
12/12/2022 09:33:47,mantap masyarakat semakin percaya terhadap kinerja polri,"['mantap', 'masyarakat', 'makin', 'percaya', 'kerja', 'polisi republik indonesia']",positif
12/12/2022 10:48:46,mantap banget kinerja polri tulusmelayani bekerja layani rakyat,"['mantap', 'banget', 'kerja', 'polisi republik indonesia', 'tulusmelayani', 'kerja', 'layan', 'rakyat']",positif
12/12/2022 11:39:19,mantap betul nih polri kinerja maksimal,"['mantap', 'betul', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
12/12/2022 11:50:43,mantap dan solid polri kinerja maksimal bersama tni semakin menunjukkan kinerja yang bagus untuk indonesia,"['mantap', 'solid', 'polisi republik indonesia', 'kerja', 'maksimal', 'sama', 'tentara republik indonesia', 'makin', 'tunjuk', 'kerja', 'bagus', 'indonesia']",positif
12/12/2022 11:50:50,mantap nih kinerja polri sigapterdampakbencana untuk evakuasi korban gempa kemanusiaan untuk cianjur,"['mantap', 'kerja', 'polisi republik indonesia', 'sigapterdampakbencana', 'evakuasi', 'korban', 'gempa', 'manusia', 'cianjur']",positif
12/12/2022 14:35:43,mantap pak jangan kasih ruang untuk terorisme di negeri ini polri kinerja maksimal,"['mantap', 'pak', 'kasih', 'ruang', 'terorisme', 'negeri', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
12/12/2022 15:28:03,maju terus tni polri terimakasih telah mengayomi masyarakat dengan baik polri kinerja maksimal,"['maju', 'terus', 'tentara republik indonesia', 'polisi republik indonesia', 'terimakasih', 'ayom', 'masyarakat', 'baik', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
12/12/2022 15:41:40,maju terus tegak kan keadilan untuk masyarakat yang butuh keadilan polri kinerja maksimal,"['maju', 'terus', 'tegak', 'kan', 'adil', 'masyarakat', 'butuh', 'adil', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
12/12/2022 16:11:25,maju terus berantas pelaku kejahatan polri kinerja maksimal,"['maju', 'terus', 'berantas', 'laku', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
12/12/2022 17:07:16,makin percaya sama polri karna kinerja maksimal mantap semoga konsisten,"['makin', 'percaya', 'sama', 'polisi republik indonesia', 'karna', 'kerja', 'maksimal', 'mantap', 'moga', 'konsisten']",positif
12/12/2022 17:07:29,makin bersinar karena polri kinerja maksimal salut,"['makin', 'sinar', 'polisi republik indonesia', 'kerja', 'maksimal', 'salut']",positif
12/12/2022 17:29:59,makin kesini gue banyak liat berita yang menyoroti bahwa polri makin baik dan berkembang semoga polri kinerja maksimal,"['makin', 'kesini', 'banyak', 'liat', 'berita', 'sorot', 'polisi republik indonesia', 'makin', 'baik', 'kembang', 'moga', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
12/12/2022 17:30:10,makin kesini makin terlihat jelas kalo kinerja polri membaik lanjutkan supaya masyarakat semakin percaya,"['makin', 'kesini', 'makin', 'lihat', 'jelas', 'kerja', 'polisi republik indonesia', 'baik', 'lanjut', 'masyarakat', 'makin', 'percaya']",positif
12/12/2022 23:47:06,maju terus tangkap dan adili para pelaku teroris polri kinerja maksimal,"['maju', 'terus', 'tangkap', 'adil', 'laku', 'teroris', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
13/12/2022 01:46:27,makin mantul aja nih kinerja polres tangerang selatan tangsel kali ini menggagalkan peredaran narkoba jenis sabu bersamajagaharkamtibmas polri hadirkan keamanan,"['makin', 'mantul', 'kerja', 'polisi republik indonesia', 'tangerang', 'selatan', 'tangsel', 'kali', 'gagal', 'edar', 'narkoba', 'jenis', 'sabu', 'bersamajagaharkamtibmas', 'polisi republik indonesia', 'hadir', 'aman']",positif
13/12/2022 02:17:42,maju trus jngan sampe kendor demi keamanan bersama polri kinerja maksimal,"['maju', 'trus', 'jngan', 'sampe', 'kendor', 'aman', 'sama', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
13/12/2022 02:30:11,makin maju polri kinerja maksimal memberantas kejahatan terorisme polri kinerja maksimal,"['makin', 'maju', 'polisi republik indonesia', 'kerja', 'maksimal', 'berantas', 'jahat', 'terorisme', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
13/12/2022 03:45:00,maju terus berantas pelaku tindakan kejahatan polri kinerja maksimal,"['maju', 'terus', 'berantas', 'laku', 'tindak', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
13/12/2022 06:38:36,makin hari kinerjanya makin oke nih getol usut kejahatan polri kinerja maksimal nihh,"['makin', 'hari', 'kerja', 'makin', 'oke', 'getol', 'usut', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal', 'nihh']",positif
13/12/2022 06:56:22,maju terus untuk berantas pelaku kejahatan polri kinerja maksimal,"['maju', 'terus', 'berantas', 'laku', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
13/12/2022 11:29:50,maju teruss agar polri punya kinerja maksimal,"['maju', 'teruss', 'polisi republik indonesia', 'punya', 'kerja', 'maksimal']",positif
13/12/2022 15:05:03,makin keren aja nih kinerja polri keren sihh bisa bikin masyarakat semakin percaya semangat terus,"['makin', 'keren', 'kerja', 'polisi republik indonesia', 'keren', 'sihh', 'masyarakat', 'makin', 'percaya', 'semangat', 'terus']",positif
13/12/2022 15:10:07,makin kesini polri kinerja maksimal hebat bgt utk masyarakat,"['makin', 'kesini', 'polisi republik indonesia', 'kerja', 'maksimal', 'hebat', 'banget', 'masyarakat']",positif
13/12/2022 19:13:31,makin hari makin bagus aja nih kerjanya polri indonesia polri kinerja maksimal,"['makin', 'hari', 'makin', 'bagus', 'kerja', 'polisi republik indonesia', 'indonesia', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
13/12/2022 22:21:31,maju terus untuk polri dalam mengusut kasus kejahatan semoga kasus kejahatan bisa menurun polri kinerja maksimal,"['maju', 'terus', 'polisi republik indonesia', 'usut', 'kasus', 'jahat', 'moga', 'kasus', 'jahat', 'turun', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
13/12/2022 23:37:56,makin hari makin bagus kinerja polri tulusmelayani bekerja layani rakyat,"['makin', 'hari', 'makin', 'bagus', 'kerja', 'polisi republik indonesia', 'tulusmelayani', 'kerja', 'layan', 'rakyat']",positif
14/12/2022 02:22:46,maju terus polri berantas semua pelaku kejahatan jangan kasih ampun polri kinerja maksimal,"['maju', 'terus', 'polisi republik indonesia', 'berantas', 'semua', 'laku', 'jahat', 'kasih', 'ampun', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
14/12/2022 04:05:03,mabes polri menggelar apel kesatuan wilayah pada tgl des dan pak kapolri jenderal memberikan pin emas amp piagam penghargaan ke beberapa pak kapolri atas kinerja personel dlam mendukung tugas tugas kepolisian selamat ya pak transformasipolripresisi penjaga persatuan kesatuan,"['mabes', 'polisi republik indonesia', 'gelar', 'apel', 'satu', 'wilayah', 'tgl', 'des', 'pak', 'kapolri', 'jenderal', 'beri', 'pin', 'emas', 'piagam', 'harga', 'beberapa', 'pak', 'kapolri', 'kerja', 'personel', 'dlam', 'dukung', 'tugas', 'tugas', 'polisi', 'selamat', 'pak', 'transformasipolripresisi', 'jaga', 'satu', 'satu']",positif
14/12/2022 05:03:02,maju terus polri kinerja maksimal,"['maju', 'terus', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
14/12/2022 06:26:10,maju terus polri bantai semua pelaku kejahatan kinerja polri sudah sangat maksimal,"['maju', 'terus', 'polisi republik indonesia', 'bantai', 'semua', 'laku', 'jahat', 'kerja', 'polisi republik indonesia', 'sangat', 'maksimal']",positif
14/12/2022 07:01:14,maju terus polri semangat meningkatkan kinerja untyj menjadi yang terbaik melayani masyarakat,"['maju', 'terus', 'polisi republik indonesia', 'semangat', 'tingkat', 'kerja', 'untyj', 'jadi', 'baik', 'layan', 'masyarakat']",positif
14/12/2022 07:04:07,maju terus polri kita harus mendukung polri untuk berantas pelaku kejahatan polri kinerja maksimal,"['maju', 'terus', 'polisi republik indonesia', 'dukung', 'polisi republik indonesia', 'berantas', 'laku', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
14/12/2022 07:23:25,luar biasa nih sinergi pertamina amp polri untuk pengendalian penggunaan bbm bersubsidi hebat betul kinerja dari timpertamina nih,"['luar', 'biasa', 'sinergi', 'pertamina', 'polisi republik indonesia', 'kendali', 'guna', 'bbm', 'subsidi', 'hebat', 'betul', 'kerja', 'timpertamina']",positif
14/12/2022 08:28:55,maju terus pantang mudur berantas pelaku kejahatan polri kinerja maksimal saya akan selalu dukung polri,"['maju', 'terus', 'pantang', 'mudur', 'berantas', 'laku', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal', 'selalu', 'dukung', 'polisi republik indonesia']",positif
14/12/2022 11:20:17,maju dan terus tingkatkan kinerja polri agar masyarakat semakin percaya,"['maju', 'terus', 'tingkat', 'kerja', 'polisi republik indonesia', 'masyarakat', 'makin', 'percaya']",positif
14/12/2022 12:04:13,maju terus deh buat polri sekarang polri kinerja maksimal banget semoga kejahatan terorisme bisa diusut sampe tuntas deh soalnya ngeri banget,"['maju', 'terus', 'deh', 'buat', 'polisi republik indonesia', 'polisi republik indonesia', 'kerja', 'maksimal', 'banget', 'moga', 'jahat', 'terorisme', 'usut', 'sampe', 'tuntas', 'deh', 'soal', 'ngeri', 'banget']",positif
14/12/2022 12:29:26,maju terus polri tangkap kejahatan terutama teroris polri kinerja maksimal,"['maju', 'terus', 'polisi republik indonesia', 'tangkap', 'jahat', 'utama', 'teroris', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
14/12/2022 12:36:21,maju terus kualitas kerja berantas kejahatan polri kinerja maksimal,"['maju', 'terus', 'kualitas', 'kerja', 'berantas', 'jahat', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
14/12/2022 12:50:09,maju terus polri kinerja harus makin maksimal untuk menjaga ketahanan nasional,"['maju', 'terus', 'polisi republik indonesia', 'kerja', 'makin', 'maksimal', 'jaga', 'tahan', 'nasional']",positif
14/12/2022 12:57:09,maju terus dan tetap tangguh polri kinerja maksimal,"['maju', 'terus', 'tetap', 'tangguh', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
14/12/2022 13:02:17,luar biasa kinerja polri dalam penanganan bencana gempa bumi di cianjur polri mengerahkan personel dari jajaran medis untuk memberikan pelayanan kesehatan terbaik kepada warga terdampak gempa bumi di cianjur distribusicapaipelosok jangkau warga terisolir,"['luar', 'biasa', 'kerja', 'polisi republik indonesia', 'tangan', 'bencana', 'gempa', 'bumi', 'cianjur', 'polisi republik indonesia', 'kerah', 'personel', 'jajar', 'medis', 'beri', 'layan', 'sehat', 'baik', 'warga', 'dampak', 'gempa', 'bumi', 'cianjur', 'distribusicapaipelosok', 'jangkau', 'warga', 'isolir']",positif
14/12/2022 13:57:47,maju terus polri tingkatkan kinerja anggota dan pimpinannya kini masyarakat semakin percaya,"['maju', 'terus', 'polisi republik indonesia', 'tingkat', 'kerja', 'anggota', 'pimpin', 'kini', 'masyarakat', 'makin', 'percaya']",positif
14/12/2022 14:11:59,luar biasa polri kinerja maksimal semangat terus,"['luar', 'biasa', 'polisi republik indonesia', 'kerja', 'maksimal', 'semangat', 'terus']",positif
14/12/2022 14:13:05,luar biasa polri kinerja maksimal dan semakin solid,"['luar', 'biasa', 'polisi republik indonesia', 'kerja', 'maksimal', 'makin', 'solid']",positif
14/12/2022 14:19:27,maju terus polri dan polri kinerja maksimal loh,"['maju', 'terus', 'polisi republik indonesia', 'polisi republik indonesia', 'kerja', 'maksimal']",positif
14/12/2022 14:26:53,luar biasa sama kinerja polri samkin membaik masyarakat semakin percaya,"['luar', 'biasa', 'sama', 'kerja', 'polisi republik indonesia', 'samkin', 'baik', 'masyarakat', 'makin', 'percaya']",positif
14/12/2022 14:44:15,kukar dalam meningkatkan kinerja dan menjaga situasi kamtibmas dan kamseltibcarlantas yang kondusif serta mengubah paradigma menuju polri yang presisi polres kutai kartanegara melaksanakan tugas kepolisian sebagai pelindung pengayom dan pelayan masyarakat serta penegak hukum,"['kukar', 'tingkat', 'kerja', 'jaga', 'situasi', 'kamtibmas', 'kamseltibcarlantas', 'kondusif', 'ubah', 'paradigma', 'tuju', 'polisi republik indonesia', 'presisi', 'polisi republik indonesia', 'kuta', 'kartanegara', 'laksana', 'tugas', 'polisi', 'lindung', 'ayom', 'layan', 'masyarakat', 'tegak', 'hukum']",positif
14/12/2022 14:44:36,liat polri kinerja maksimal seneng deh jadi adem ayem gituuuu huaaa,"['liat', 'polisi republik indonesia', 'kerja', 'maksimal', 'neng', 'deh', 'jadi', 'adem', 'ayem', 'gituuuu', 'huaaa']",positif
14/12/2022 14:47:12,korban gempa cianjur apresiasi kinerja polri selama pasca gempa masyarakat korban bencana alam gempa cianjur memberikan apresiasi kepada polri atas kepeduliannya terhadap masyarakat yang terdampak bencana di cijedil desa cugenang kab cianjur,"['korban', 'gempa', 'cianjur', 'apresiasi', 'kerja', 'polisi republik indonesia', 'lama', 'pasca', 'gempa', 'masyarakat', 'korban', 'bencana', 'alam', 'gempa', 'cianjur', 'beri', 'apresiasi', 'polisi republik indonesia', 'peduli', 'masyarakat', 'dampak', 'bencana', 'cijedil', 'desa', 'cugenang', 'kab', 'cianjur']",positif
14/12/2022 14:47:15,kukar dalam rangka meningkatkan kinerja pelayanan polri kepada masyarakat polres kutai kartanegara laksanakan gelar operasi go bulanan bertempat di ruang catur prasetya lantai rabu polreskukar poldakaltim divisihumaspolri,"['kukar', 'rangka', 'tingkat', 'kerja', 'layan', 'polisi republik indonesia', 'masyarakat', 'polisi republik indonesia', 'kuta', 'kartanegara', 'laksana', 'gelar', 'operasi', 'go', 'bulan', 'tempat', 'ruang', 'catur', 'prasetya', 'lantai', 'rabu', 'polreskukar', 'poldakaltim', 'divisihumaspolri']",positif
14/12/2022 14:48:02,layanan pengaduan polres merangin untuk menyampaikan informasi dan pengaduan masyarakat terkait kinerja anggota polri dijajaran polres merangin polresmeranginupdate,"['layan', 'adu', 'polisi republik indonesia', 'rangin', 'sampai', 'informasi', 'adu', 'masyarakat', 'kait', 'kerja', 'anggota', 'polisi republik indonesia', 'jajar', 'polisi republik indonesia', 'rangin', 'polresmeranginupdate']",positif
